GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,NAME_E,AKGVE001,NAME_M,AKGVM001
"G5100570","2014-2018",,,"Virginia","51","Essex County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Virginia",0.4175,"Essex County, Virginia",0.0367
"G5100590","2014-2018",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax County, Virginia",0.4256,"Fairfax County, Virginia",0.0033
"G5100610","2014-2018",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fauquier County, Virginia",0.4185,"Fauquier County, Virginia",0.0138
"G5100630","2014-2018",,,"Virginia","51","Floyd County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Virginia",0.4157,"Floyd County, Virginia",0.0244
"G5100650","2014-2018",,,"Virginia","51","Fluvanna County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fluvanna County, Virginia",0.4611,"Fluvanna County, Virginia",0.0962
"G5100670","2014-2018",,,"Virginia","51","Franklin County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Virginia",0.4591,"Franklin County, Virginia",0.0238
"G5100690","2014-2018",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Frederick County, Virginia",0.3926,"Frederick County, Virginia",0.0120
"G5100710","2014-2018",,,"Virginia","51","Giles County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Virginia",0.3991,"Giles County, Virginia",0.0205
"G5100730","2014-2018",,,"Virginia","51","Gloucester County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, Virginia",0.3969,"Gloucester County, Virginia",0.0168
"G5100750","2014-2018",,,"Virginia","51","Goochland County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Goochland County, Virginia",0.4796,"Goochland County, Virginia",0.0277
"G5100770","2014-2018",,,"Virginia","51","Grayson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Virginia",0.4588,"Grayson County, Virginia",0.0344
"G5100790","2014-2018",,,"Virginia","51","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Virginia",0.4179,"Greene County, Virginia",0.0542
"G5100810","2014-2018",,,"Virginia","51","Greensville County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greensville County, Virginia",0.4100,"Greensville County, Virginia",0.0339
"G5100830","2014-2018",,,"Virginia","51","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, Virginia",0.4342,"Halifax County, Virginia",0.0187
"G5100850","2014-2018",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanover County, Virginia",0.3935,"Hanover County, Virginia",0.0112
"G5100870","2014-2018",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henrico County, Virginia",0.4584,"Henrico County, Virginia",0.0077
"G5100890","2014-2018",,,"Virginia","51","Henry County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Virginia",0.4527,"Henry County, Virginia",0.0231
"G5100910","2014-2018",,,"Virginia","51","Highland County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Virginia",0.4375,"Highland County, Virginia",0.0458
"G5100930","2014-2018",,,"Virginia","51","Isle of Wight County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Isle of Wight County, Virginia",0.4266,"Isle of Wight County, Virginia",0.0244
"G5100950","2014-2018",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"James City County, Virginia",0.4527,"James City County, Virginia",0.0168
"G5100970","2014-2018",,,"Virginia","51","King and Queen County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"King and Queen County, Virginia",0.4129,"King and Queen County, Virginia",0.0439
"G5100990","2014-2018",,,"Virginia","51","King George County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"King George County, Virginia",0.3741,"King George County, Virginia",0.0178
"G5101010","2014-2018",,,"Virginia","51","King William County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"King William County, Virginia",0.3948,"King William County, Virginia",0.0324
"G5101030","2014-2018",,,"Virginia","51","Lancaster County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lancaster County, Virginia",0.4972,"Lancaster County, Virginia",0.0281
"G5101050","2014-2018",,,"Virginia","51","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Virginia",0.4896,"Lee County, Virginia",0.0310
"G5101070","2014-2018",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudoun County, Virginia",0.3859,"Loudoun County, Virginia",0.0077
"G5101090","2014-2018",,,"Virginia","51","Louisa County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Virginia",0.4529,"Louisa County, Virginia",0.0331
"G5101110","2014-2018",,,"Virginia","51","Lunenburg County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lunenburg County, Virginia",0.3901,"Lunenburg County, Virginia",0.0235
"G5101130","2014-2018",,,"Virginia","51","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Virginia",0.4618,"Madison County, Virginia",0.0375
"G5101150","2014-2018",,,"Virginia","51","Mathews County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathews County, Virginia",0.4538,"Mathews County, Virginia",0.0371
"G5101170","2014-2018",,,"Virginia","51","Mecklenburg County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, Virginia",0.4698,"Mecklenburg County, Virginia",0.0252
"G5101190","2014-2018",,,"Virginia","51","Middlesex County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, Virginia",0.4553,"Middlesex County, Virginia",0.0314
"G5101210","2014-2018",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Virginia",0.5009,"Montgomery County, Virginia",0.0156
"G5101250","2014-2018",,,"Virginia","51","Nelson County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Virginia",0.4833,"Nelson County, Virginia",0.0426
"G5101270","2014-2018",,,"Virginia","51","New Kent County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"New Kent County, Virginia",0.3760,"New Kent County, Virginia",0.0275
"G5101310","2014-2018",,,"Virginia","51","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, Virginia",0.4694,"Northampton County, Virginia",0.0265
"G5101330","2014-2018",,,"Virginia","51","Northumberland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Northumberland County, Virginia",0.4462,"Northumberland County, Virginia",0.0249
"G5101350","2014-2018",,,"Virginia","51","Nottoway County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nottoway County, Virginia",0.5133,"Nottoway County, Virginia",0.0948
"G5101370","2014-2018",,,"Virginia","51","Orange County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Virginia",0.3912,"Orange County, Virginia",0.0198
"G5101390","2014-2018",,,"Virginia","51","Page County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Virginia",0.4274,"Page County, Virginia",0.0370
"G5101410","2014-2018",,,"Virginia","51","Patrick County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick County, Virginia",0.4463,"Patrick County, Virginia",0.0216
"G5101430","2014-2018",,,"Virginia","51","Pittsylvania County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pittsylvania County, Virginia",0.4338,"Pittsylvania County, Virginia",0.0201
"G5101450","2014-2018",,,"Virginia","51","Powhatan County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Powhatan County, Virginia",0.3710,"Powhatan County, Virginia",0.0185
"G5101470","2014-2018",,,"Virginia","51","Prince Edward County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince Edward County, Virginia",0.4640,"Prince Edward County, Virginia",0.0339
"G5101490","2014-2018",,,"Virginia","51","Prince George County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince George County, Virginia",0.3963,"Prince George County, Virginia",0.0190
"G5101530","2014-2018",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince William County, Virginia",0.3809,"Prince William County, Virginia",0.0056
"G5101550","2014-2018",,,"Virginia","51","Pulaski County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Virginia",0.4137,"Pulaski County, Virginia",0.0184
"G5101570","2014-2018",,,"Virginia","51","Rappahannock County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rappahannock County, Virginia",0.4564,"Rappahannock County, Virginia",0.0255
"G5101590","2014-2018",,,"Virginia","51","Richmond County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, Virginia",0.4453,"Richmond County, Virginia",0.0455
"G5101610","2014-2018",,,"Virginia","51","Roanoke County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke County, Virginia",0.4224,"Roanoke County, Virginia",0.0125
"G5101630","2014-2018",,,"Virginia","51","Rockbridge County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockbridge County, Virginia",0.4802,"Rockbridge County, Virginia",0.0283
"G5101650","2014-2018",,,"Virginia","51","Rockingham County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockingham County, Virginia",0.4300,"Rockingham County, Virginia",0.0176
"G5101670","2014-2018",,,"Virginia","51","Russell County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell County, Virginia",0.4588,"Russell County, Virginia",0.0284
"G5101690","2014-2018",,,"Virginia","51","Scott County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Virginia",0.4436,"Scott County, Virginia",0.0149
"G5101710","2014-2018",,,"Virginia","51","Shenandoah County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenandoah County, Virginia",0.4158,"Shenandoah County, Virginia",0.0175
"G5101730","2014-2018",,,"Virginia","51","Smyth County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Smyth County, Virginia",0.4593,"Smyth County, Virginia",0.0264
"G5101750","2014-2018",,,"Virginia","51","Southampton County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Southampton County, Virginia",0.3965,"Southampton County, Virginia",0.0179
"G5101770","2014-2018",,,"Virginia","51","Spotsylvania County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Spotsylvania County, Virginia",0.3927,"Spotsylvania County, Virginia",0.0093
"G5101790","2014-2018",,,"Virginia","51","Stafford County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford County, Virginia",0.3702,"Stafford County, Virginia",0.0080
"G5101810","2014-2018",,,"Virginia","51","Surry County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Surry County, Virginia",0.4030,"Surry County, Virginia",0.0368
"G5101830","2014-2018",,,"Virginia","51","Sussex County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sussex County, Virginia",0.4286,"Sussex County, Virginia",0.0244
"G5101850","2014-2018",,,"Virginia","51","Tazewell County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Tazewell County, Virginia",0.4526,"Tazewell County, Virginia",0.0253
"G5101870","2014-2018",,,"Virginia","51","Warren County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, Virginia",0.3979,"Warren County, Virginia",0.0138
"G5101910","2014-2018",,,"Virginia","51","Washington County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Virginia",0.4426,"Washington County, Virginia",0.0155
"G5101930","2014-2018",,,"Virginia","51","Westmoreland County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Westmoreland County, Virginia",0.4616,"Westmoreland County, Virginia",0.0335
"G5101950","2014-2018",,,"Virginia","51","Wise County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wise County, Virginia",0.4850,"Wise County, Virginia",0.0274
"G5101970","2014-2018",,,"Virginia","51","Wythe County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wythe County, Virginia",0.4666,"Wythe County, Virginia",0.0363
"G5101990","2014-2018",,,"Virginia","51","York County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"York County, Virginia",0.3756,"York County, Virginia",0.0123
"G5105100","2014-2018",,,"Virginia","51","Alexandria city","510",,,,,,,,,,,,,,,,,,,,,,,,,,,"Alexandria city, Virginia",0.4443,"Alexandria city, Virginia",0.0074
"G5105200","2014-2018",,,"Virginia","51","Bristol city","520",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bristol city, Virginia",0.4711,"Bristol city, Virginia",0.0272
"G5105300","2014-2018",,,"Virginia","51","Buena Vista city","530",,,,,,,,,,,,,,,,,,,,,,,,,,,"Buena Vista city, Virginia",0.4398,"Buena Vista city, Virginia",0.0423
"G5105400","2014-2018",,,"Virginia","51","Charlottesville city","540",,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlottesville city, Virginia",0.5168,"Charlottesville city, Virginia",0.0179
"G5105500","2014-2018",,,"Virginia","51","Chesapeake city","550",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesapeake city, Virginia",0.4073,"Chesapeake city, Virginia",0.0095
"G5105700","2014-2018",,,"Virginia","51","Colonial Heights city","570",,,,,,,,,,,,,,,,,,,,,,,,,,,"Colonial Heights city, Virginia",0.4214,"Colonial Heights city, Virginia",0.0182
"G5105800","2014-2018",,,"Virginia","51","Covington city","580",,,,,,,,,,,,,,,,,,,,,,,,,,,"Covington city, Virginia",0.4578,"Covington city, Virginia",0.0562
"G5105900","2014-2018",,,"Virginia","51","Danville city","590",,,,,,,,,,,,,,,,,,,,,,,,,,,"Danville city, Virginia",0.4787,"Danville city, Virginia",0.0149
"G5105950","2014-2018",,,"Virginia","51","Emporia city","595",,,,,,,,,,,,,,,,,,,,,,,,,,,"Emporia city, Virginia",0.4793,"Emporia city, Virginia",0.0376
"G5106000","2014-2018",,,"Virginia","51","Fairfax city","600",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax city, Virginia",0.4061,"Fairfax city, Virginia",0.0170
"G5106100","2014-2018",,,"Virginia","51","Falls Church city","610",,,,,,,,,,,,,,,,,,,,,,,,,,,"Falls Church city, Virginia",0.4527,"Falls Church city, Virginia",0.0289
"G5106200","2014-2018",,,"Virginia","51","Franklin city","620",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin city, Virginia",0.4612,"Franklin city, Virginia",0.0293
"G5106300","2014-2018",,,"Virginia","51","Fredericksburg city","630",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fredericksburg city, Virginia",0.4600,"Fredericksburg city, Virginia",0.0214
"G5106400","2014-2018",,,"Virginia","51","Galax city","640",,,,,,,,,,,,,,,,,,,,,,,,,,,"Galax city, Virginia",0.5015,"Galax city, Virginia",0.0682
"G5106500","2014-2018",,,"Virginia","51","Hampton city","650",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hampton city, Virginia",0.4313,"Hampton city, Virginia",0.0114
"G5106600","2014-2018",,,"Virginia","51","Harrisonburg city","660",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrisonburg city, Virginia",0.4816,"Harrisonburg city, Virginia",0.0284
"G5106700","2014-2018",,,"Virginia","51","Hopewell city","670",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopewell city, Virginia",0.4461,"Hopewell city, Virginia",0.0209
"G5106780","2014-2018",,,"Virginia","51","Lexington city","678",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lexington city, Virginia",0.5135,"Lexington city, Virginia",0.0472
"G5106800","2014-2018",,,"Virginia","51","Lynchburg city","680",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lynchburg city, Virginia",0.4734,"Lynchburg city, Virginia",0.0160
"G5106830","2014-2018",,,"Virginia","51","Manassas city","683",,,,,,,,,,,,,,,,,,,,,,,,,,,"Manassas city, Virginia",0.3970,"Manassas city, Virginia",0.0160
"G5106850","2014-2018",,,"Virginia","51","Manassas Park city","685",,,,,,,,,,,,,,,,,,,,,,,,,,,"Manassas Park city, Virginia",0.3530,"Manassas Park city, Virginia",0.0265
"G5106900","2014-2018",,,"Virginia","51","Martinsville city","690",,,,,,,,,,,,,,,,,,,,,,,,,,,"Martinsville city, Virginia",0.5078,"Martinsville city, Virginia",0.0289
"G5107000","2014-2018",,,"Virginia","51","Newport News city","700",,,,,,,,,,,,,,,,,,,,,,,,,,,"Newport News city, Virginia",0.4369,"Newport News city, Virginia",0.0096
"G5107100","2014-2018",,,"Virginia","51","Norfolk city","710",,,,,,,,,,,,,,,,,,,,,,,,,,,"Norfolk city, Virginia",0.4957,"Norfolk city, Virginia",0.0109
"G5107200","2014-2018",,,"Virginia","51","Norton city","720",,,,,,,,,,,,,,,,,,,,,,,,,,,"Norton city, Virginia",0.5088,"Norton city, Virginia",0.0516
"G5107300","2014-2018",,,"Virginia","51","Petersburg city","730",,,,,,,,,,,,,,,,,,,,,,,,,,,"Petersburg city, Virginia",0.4822,"Petersburg city, Virginia",0.0234
"G5107350","2014-2018",,,"Virginia","51","Poquoson city","735",,,,,,,,,,,,,,,,,,,,,,,,,,,"Poquoson city, Virginia",0.3813,"Poquoson city, Virginia",0.0229
"G5107400","2014-2018",,,"Virginia","51","Portsmouth city","740",,,,,,,,,,,,,,,,,,,,,,,,,,,"Portsmouth city, Virginia",0.4242,"Portsmouth city, Virginia",0.0118
"G5107500","2014-2018",,,"Virginia","51","Radford city","750",,,,,,,,,,,,,,,,,,,,,,,,,,,"Radford city, Virginia",0.5247,"Radford city, Virginia",0.0512
"G5107600","2014-2018",,,"Virginia","51","Richmond city","760",,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond city, Virginia",0.5381,"Richmond city, Virginia",0.0085
"G5107700","2014-2018",,,"Virginia","51","Roanoke city","770",,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke city, Virginia",0.4774,"Roanoke city, Virginia",0.0144
"G5107750","2014-2018",,,"Virginia","51","Salem city","775",,,,,,,,,,,,,,,,,,,,,,,,,,,"Salem city, Virginia",0.4401,"Salem city, Virginia",0.0354
"G5107900","2014-2018",,,"Virginia","51","Staunton city","790",,,,,,,,,,,,,,,,,,,,,,,,,,,"Staunton city, Virginia",0.4547,"Staunton city, Virginia",0.0335
"G5108000","2014-2018",,,"Virginia","51","Suffolk city","800",,,,,,,,,,,,,,,,,,,,,,,,,,,"Suffolk city, Virginia",0.4306,"Suffolk city, Virginia",0.0125
"G5108100","2014-2018",,,"Virginia","51","Virginia Beach city","810",,,,,,,,,,,,,,,,,,,,,,,,,,,"Virginia Beach city, Virginia",0.4172,"Virginia Beach city, Virginia",0.0069
"G5108200","2014-2018",,,"Virginia","51","Waynesboro city","820",,,,,,,,,,,,,,,,,,,,,,,,,,,"Waynesboro city, Virginia",0.4446,"Waynesboro city, Virginia",0.0363
"G5108300","2014-2018",,,"Virginia","51","Williamsburg city","830",,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamsburg city, Virginia",0.5181,"Williamsburg city, Virginia",0.0313
"G5108400","2014-2018",,,"Virginia","51","Winchester city","840",,,,,,,,,,,,,,,,,,,,,,,,,,,"Winchester city, Virginia",0.4493,"Winchester city, Virginia",0.0224
"G5300010","2014-2018",,,"Washington","53","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Washington",0.4203,"Adams County, Washington",0.0218
"G5300030","2014-2018",,,"Washington","53","Asotin County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Asotin County, Washington",0.4312,"Asotin County, Washington",0.0210
"G5300050","2014-2018",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Benton County, Washington",0.4303,"Benton County, Washington",0.0078
"G5300070","2014-2018",,,"Washington","53","Chelan County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chelan County, Washington",0.4510,"Chelan County, Washington",0.0140
"G5300090","2014-2018",,,"Washington","53","Clallam County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clallam County, Washington",0.4408,"Clallam County, Washington",0.0120
"G5300110","2014-2018",,,"Washington","53","Clark County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Washington",0.4266,"Clark County, Washington",0.0068
"G5300130","2014-2018",,,"Washington","53","Columbia County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, Washington",0.4667,"Columbia County, Washington",0.0362
"G5300150","2014-2018",,,"Washington","53","Cowlitz County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cowlitz County, Washington",0.4401,"Cowlitz County, Washington",0.0125
"G5300170","2014-2018",,,"Washington","53","Douglas County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Washington",0.4229,"Douglas County, Washington",0.0407
"G5300190","2014-2018",,,"Washington","53","Ferry County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferry County, Washington",0.4510,"Ferry County, Washington",0.0230
"G5300210","2014-2018",,,"Washington","53","Franklin County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Washington",0.4046,"Franklin County, Washington",0.0164
"G5300230","2014-2018",,,"Washington","53","Garfield County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Washington",0.3661,"Garfield County, Washington",0.0360
"G5300250","2014-2018",,,"Washington","53","Grant County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Washington",0.4227,"Grant County, Washington",0.0190
"G5300270","2014-2018",,,"Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grays Harbor County, Washington",0.4451,"Grays Harbor County, Washington",0.0178
"G5300290","2014-2018",,,"Washington","53","Island County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Island County, Washington",0.4244,"Island County, Washington",0.0137
"G5300310","2014-2018",,,"Washington","53","Jefferson County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Washington",0.4505,"Jefferson County, Washington",0.0244
"G5300330","2014-2018",,,"Washington","53","King County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"King County, Washington",0.4663,"King County, Washington",0.0029
"G5300350","2014-2018",,,"Washington","53","Kitsap County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kitsap County, Washington",0.4258,"Kitsap County, Washington",0.0074
"G5300370","2014-2018",,,"Washington","53","Kittitas County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kittitas County, Washington",0.4442,"Kittitas County, Washington",0.0149
"G5300390","2014-2018",,,"Washington","53","Klickitat County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Klickitat County, Washington",0.3991,"Klickitat County, Washington",0.0253
"G5300410","2014-2018",,,"Washington","53","Lewis County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Washington",0.4252,"Lewis County, Washington",0.0153
"G5300430","2014-2018",,,"Washington","53","Lincoln County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Washington",0.4057,"Lincoln County, Washington",0.0162
"G5300450","2014-2018",,,"Washington","53","Mason County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, Washington",0.4195,"Mason County, Washington",0.0161
"G5300470","2014-2018",,,"Washington","53","Okanogan County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Okanogan County, Washington",0.4320,"Okanogan County, Washington",0.0170
"G5300490","2014-2018",,,"Washington","53","Pacific County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pacific County, Washington",0.4201,"Pacific County, Washington",0.0178
"G5300510","2014-2018",,,"Washington","53","Pend Oreille County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pend Oreille County, Washington",0.4302,"Pend Oreille County, Washington",0.0204
"G5300530","2014-2018",,,"Washington","53","Pierce County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, Washington",0.4260,"Pierce County, Washington",0.0045
